0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0.308642,0.242728,0.264342,0.339726,1.0,0.934627,0.227318,0.0,0.0,3e-05,0.0,0.037931,0.0,0.00573,0.008211,0.001458,0.0,0.0,0.40298,0.3408,0.405422,0.450948,0.002905,0.893145,0.003509,0.986667,0.0,0.419488,0.0,0.000605,0.449418,0.0,0.0,0.0,0.405434,0.405495,0.0,0.0
0.296296,0.240722,0.259843,0.335616,1.0,0.936159,0.228814,0.0,0.0,3e-05,0.0,0.024138,0.0,0.00793,0.006897,0.00212,0.0,0.0,0.396783,0.330268,0.400558,0.445271,0.001452,0.895161,0.003509,0.986667,0.0,0.413086,0.0,0.000605,0.443779,0.0,0.0,0.014286,0.4026,0.4026,0.0,0.0
0.320988,0.224674,0.250844,0.330137,1.0,0.937692,0.230309,0.0,9.3e-05,0.0,0.0,0.014655,0.0,0.012147,0.008211,0.002783,0.0,0.0,0.401484,0.330215,0.403168,0.449093,0.001452,0.895161,0.003509,0.986667,0.0,0.414304,0.0,0.000605,0.446483,0.0,0.0,0.021429,0.403154,0.403154,0.0,0.0
0.333333,0.20662,0.241845,0.324658,1.0,0.941267,0.2333,0.0,0.0,0.0,0.0,0.023276,0.0,0.002979,0.002299,0.000795,0.0,0.0,0.405795,0.334538,0.406826,0.455416,0.001452,0.895161,0.003509,0.986667,0.0,0.416294,0.0,0.000605,0.450466,0.0,0.0,0.028571,0.404571,0.404571,0.0,0.0
0.333333,0.188566,0.233971,0.317808,1.0,0.942799,0.234796,0.0,0.001573,0.0,0.0,0.037931,0.0,0.023607,0.097869,0.035776,0.0,0.0,0.400764,0.330593,0.401803,0.450658,0.001452,0.895161,0.003509,0.986667,0.0,0.410874,0.0,0.000605,0.445374,0.0,0.0,0.021429,0.399643,0.399643,0.0,0.0
0.308642,0.239719,0.239595,0.317808,1.0,0.941777,0.233799,0.0,0.0,0.0,0.0,0.018966,0.0,0.007609,0.0039,0.001723,0.0,0.0,0.392823,0.31782,0.390255,0.435496,0.004357,0.895161,0.017544,0.986667,0.0,0.397966,0.0,0.000605,0.430404,0.0,0.0,0.028571,0.385473,0.385473,0.0,0.0
0.308642,0.261785,0.248594,0.319178,1.0,0.940756,0.232802,0.0,0.0,0.0,0.0,0.024138,0.0,0.006234,0.003982,0.001988,0.0,0.0,0.387549,0.3234,0.389623,0.43819,0.001452,0.895161,0.003509,0.986667,0.0,0.399641,0.0,0.000605,0.433486,0.0,0.0,0.021429,0.389847,0.389847,0.0,0.0
0.283951,0.211635,0.23622,0.312329,1.0,0.939224,0.230808,0.0,0.0,0.0,0.0,0.013793,0.0,0.0044,0.003161,0.00106,0.0,0.0,0.371917,0.312666,0.375583,0.421447,0.002179,0.893145,0.003509,0.986667,0.0,0.386367,0.0,0.000605,0.417955,0.0,0.0,0.0,0.377526,0.377526,0.0,0.0
0.283951,0.20662,0.229471,0.305479,1.0,0.937181,0.228814,0.0,0.003886,0.0,0.0,0.049138,0.0,0.037129,0.166797,0.039353,0.0,0.0,0.373931,0.310845,0.376374,0.422366,0.002179,0.893145,0.003509,0.986667,0.0,0.386393,0.0,0.000605,0.418613,0.0,0.0,0.0,0.381592,0.381654,0.0,0.0
0.271605,0.233701,0.231721,0.305479,1.0,0.935649,0.227318,0.0,0.0,0.0,0.0,0.015517,0.0,0.005959,0.005255,0.001458,0.0,0.0,0.367667,0.302076,0.369829,0.415124,0.002179,0.895161,0.003509,0.986667,0.0,0.378459,0.0,0.000605,0.410963,0.0,0.0,0.021429,0.377526,0.377587,0.0,0.0
0.283951,0.2668,0.24297,0.308219,1.0,0.934116,0.225823,0.0,0.0,0.0,0.0,0.025862,0.0,0.005088,0.006815,0.001325,0.0,0.0,0.368064,0.30444,0.370007,0.416059,0.002179,0.895161,0.003509,0.986667,0.0,0.378761,0.0,0.000605,0.411499,0.0,0.0,0.021429,0.377218,0.377218,0.0,0.0
0.283951,0.239719,0.244094,0.305479,1.0,0.934116,0.225324,0.0,0.0,0.0,0.0,0.02069,0.0,0.006463,0.005132,0.001723,0.0,0.0,0.365734,0.301794,0.367397,0.41364,0.001452,0.90121,0.003509,0.993333,0.0,0.376037,0.0,0.000605,0.409075,0.0,0.0,0.021429,0.374754,0.374754,0.0,0.0
0.271605,0.210632,0.23847,0.30274,1.0,0.934627,0.225823,0.0,0.0,0.0,0.0,0.02069,0.0,0.004584,0.00234,0.00159,0.0,0.0,0.361942,0.29951,0.36362,0.409962,0.002905,0.895161,0.003509,0.986667,0.0,0.372346,0.0,0.000605,0.405323,0.0,0.0,0.028571,0.370256,0.370256,0.0,0.0
0.271605,0.182548,0.224972,0.29589,1.0,0.934116,0.225324,0.0,0.0,3e-05,0.0,0.031034,0.0,0.00573,0.005706,0.001458,0.0,0.0,0.357948,0.296859,0.359329,0.406155,0.001452,0.895161,0.003509,0.986667,0.0,0.367764,0.0,0.000605,0.401048,0.0,0.0,0.021429,0.365143,0.365143,0.0,0.0
0.271605,0.199599,0.224972,0.293151,1.0,0.934116,0.225324,0.0,0.000648,0.0,0.0,0.032759,0.0,0.01288,0.061538,0.034848,0.0,0.0,0.354823,0.291694,0.356284,0.401978,0.001452,0.893145,0.003509,0.986667,0.0,0.365106,0.0,0.000605,0.397966,0.0,0.0,0.021429,0.362247,0.362247,0.0,0.0
0.259259,0.167503,0.210349,0.284932,1.0,0.935649,0.226321,0.0,0.0,0.0,0.0,0.018966,0.0,0.006876,0.005747,0.001855,0.0,0.0,0.353503,0.292631,0.355236,0.401849,0.002905,0.893145,0.003509,0.986667,0.0,0.36364,0.0,0.000605,0.396943,0.0,0.0,0.0,0.360461,0.360461,0.0,0.0
0.271605,0.217653,0.220472,0.287671,1.0,0.936159,0.22682,0.0,0.0,0.0,0.0,0.021552,0.0,0.006784,0.004352,0.00212,0.0,0.0,0.351961,0.289969,0.353733,0.399848,0.001452,0.893145,0.003509,0.986667,0.0,0.362331,0.0,0.000605,0.395542,0.0,0.0,0.0,0.35929,0.35929,0.0,0.0
0.259259,0.210632,0.218223,0.283562,1.0,0.934627,0.225324,0.0,0.0,0.0,0.0,0.031034,0.0,0.00495,0.004105,0.001193,0.0,0.0,0.348202,0.286444,0.34962,0.395945,0.001452,0.895161,0.003509,0.986667,0.0,0.357854,0.0,0.000605,0.391278,0.0,0.0,0.021429,0.353499,0.353499,0.0,0.0
0.259259,0.214644,0.217098,0.282192,1.0,0.934627,0.225324,0.0,0.001665,0.0,0.0,0.032759,0.0,0.030253,0.086785,0.039486,0.0,0.0,0.343582,0.281993,0.344974,0.390961,0.001452,0.895161,0.003509,0.986667,0.0,0.353376,0.0,0.000605,0.386735,0.0,0.0,0.028571,0.349002,0.349002,0.0,0.0
0.259259,0.217653,0.218223,0.280822,1.0,0.934116,0.224327,0.0,0.0,0.0,0.0,0.019828,0.0,0.004813,0.003572,0.001325,0.0,0.0,0.343016,0.283255,0.344183,0.390848,0.001452,0.895161,0.003509,0.986667,0.0,0.352106,0.0,0.000605,0.385663,0.0,0.0,0.021429,0.347523,0.347523,0.0,0.0
0.246914,0.203611,0.214848,0.276712,1.0,0.934116,0.224327,0.0,0.0,0.0,0.0,0.027586,0.0,0.006922,0.003448,0.00159,0.0,0.0,0.3368,0.277372,0.33833,0.384025,0.004357,0.895161,0.003509,0.986667,0.0,0.346503,0.0,0.000605,0.379572,0.0,0.0,0.021429,0.342965,0.343026,0.0,0.0
0.246914,0.179539,0.205849,0.271233,1.0,0.934627,0.224826,0.0,0.0,0.0,0.0,0.015517,0.0,0.005638,0.002833,0.00159,0.0,0.0,0.336726,0.277553,0.338191,0.384025,0.001452,0.895161,0.003509,0.986667,0.0,0.345862,0.0,0.000605,0.379024,0.0,0.0,0.028571,0.343519,0.343519,0.0,0.0
0.246914,0.162487,0.20135,0.268493,1.0,0.934627,0.224826,0.0,0.0,0.0,0.0,0.014655,0.0,0.006646,0.003366,0.00159,0.0,0.0,0.332799,0.273549,0.333643,0.379815,0.001452,0.893145,0.003509,0.986667,0.0,0.341254,0.0,0.000605,0.374785,0.0,0.0,0.014286,0.33896,0.33896,0.0,0.0
0.246914,0.185557,0.20135,0.265753,1.0,0.934116,0.223829,0.0,0.0,0.0,0.0,0.02069,0.0,0.003025,0.002012,0.000928,0.0,0.0,0.33061,0.271377,0.331646,0.377799,0.002179,0.893145,0.003509,0.986667,0.0,0.338989,0.0,0.000605,0.372641,0.0,0.0,0.0,0.33551,0.33551,0.0,0.0
0.246914,0.194584,0.20135,0.264384,1.0,0.934627,0.224327,0.0,0.00185,0.0,0.0,0.057759,0.0,0.024202,0.108091,0.035511,0.0,0.0,0.328078,0.269769,0.329174,0.37504,0.001452,0.895161,0.003509,0.986667,0.0,0.336724,0.0,0.000605,0.370096,0.0,0.0,0.0,0.334278,0.334278,0.0,0.0
